url,Name,Price,Rating,제조회사,등록년월,AMD CPU종류,소켓 구분,코어 수,스레드 수,메모리 규격,내장그래픽,세대 구분,출시일,제조 공정,,기본 클럭,최대 클럭,L2 캐시,L3 캐시,연산 체계,TDP,PPT,PCIe 버전,최대 PCIe 레인수,최대 메모리 크기,메모리 클럭,메모리 채널,GPU 모델명,GPU 코어 속도,SMT(하이퍼스레딩),AMD Ryzen Master,AMD 3D V캐시,패키지 형태,쿨러,시네벤치R23(싱글),시네벤치R23(멀티),적합성평가인증,안전확인인증,인텔 CPU종류,버스 속도,PBP-MTP,인텔 XTU,인텔 딥러닝부스트,StoreMI,VR Ready 프리미엄,SenseMI,인텔 퀵싱크,AMD Ryzen AI,옵테인,유통회사,AMD PRO
//img.danawa.com/prod_img/500000/846/619/img/13619846_1.jpg?shrink=130:130&_v=20211220170632,인텔 코어i5-11세대 11400 (로켓레이크S),196490원,4.8,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),6코어,12스레드,DDR4,내장그래픽:탑재,,2021 1분기,14nm,,2.6GHz,4.4GHz,,12MB,64비트,65W,,PCIe4.0,20레인,,3200MHz,2,인텔 UHD 730,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-11세대,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/721/374/img/9374721_1.jpg?shrink=130:130&_v=20210108134107,AMD 라이젠9-3세대 3900X (마티스),500000원,4.8,AMD(제조사 웹사이트 바로가기),2019년 08월,라이젠9-3세대,AMD(소켓AM4),12코어,24스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 3분기,7nm,,3.8GHz,4.6GHz,6MB,64MB,64비트,105W,,PCIe4.0,16레인,,3200MHz,2,,,○,,,멀티팩(정품),Wraith PRISM 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/467/685/img/20685467_1.jpg?shrink=130:130&_v=20230626163434,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),3579420원,5.0,AMD(제조사 웹사이트 바로가기),2023년 06월,라이젠 스레드리퍼 PRO,AMD(소켓sWRX8),32코어,64스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2022 1분기,7nm,,3.6GHz,4.5GHz,16MB,128MB,64비트,280W,,PCIe4.0,128레인,2TB,3200MHz,8,,,○,,,멀티팩(정품),미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/457/627/img/19627457_1.jpg?shrink=130:130&_v=20240808140546,AMD 라이젠9-5세대 7900X3D (라파엘),871510원,4.8,AMD(제조사 웹사이트 바로가기),2023년 04월,라이젠9-5세대,AMD(소켓AM5),12코어,24스레드,DDR5,내장그래픽:탑재,5세대(Zen4),2023 1분기,5nm,,4.4GHz,5.6GHz,12MB,128MB,64비트,120W,162W,PCIe5.0,28(24)레인,128GB,5200MHz,2,AMD 라데온 그래픽,"2,200MHz",○,○,○,멀티팩(정품),미포함,2058,27997,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/820/055/img/18055820_1.jpg?shrink=130:130&_v=20221020143928,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),1755830원,5.0,AMD(제조사 웹사이트 바로가기),2022년 10월,라이젠 스레드리퍼 PRO,AMD(소켓sWRX8),16코어,32스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2022 1분기,7nm,,4.0GHz,4.5GHz,8MB,64MB,64비트,280W,,PCIe4.0,128레인,2TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/586/405/img/11405586_1.jpg?shrink=130:130&_v=20210706093228,인텔 코어i7-10세대 10700 (코멧레이크S),557140원,4.8,인텔(제조사 웹사이트 바로가기),2020년 05월,,인텔(소켓1200),8코어,16스레드,DDR4,내장그래픽:탑재,,2020 2분기,14nm,,2.9GHz,4.8GHz,,16MB,64비트,65W,,PCIe3.0,16레인,128GB,2933MHz,2,인텔 UHD 630,"1,200MHz",○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-10세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/443/876/img/11876443_1.jpg?shrink=130:130&_v=20240913170412,AMD 라이젠5 PRO 4650G (르누아르),297620원,4.8,AMD(제조사 웹사이트 바로가기),2020년 07월,라이젠5 PRO,AMD(소켓AM4),6코어,12스레드,DDR4,내장그래픽:탑재,3세대(Zen2),2020 3분기,7nm,,3.7GHz,4.2GHz,3MB,8MB,64비트,65W,,PCIe3.0,,,3200MHz,2,AMD 라데온 그래픽 7,"1,900MHz",○,,,멀티팩(정품),Wraith Stealth 포함,1256,9173,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/921/100/img/16100921_1.jpg?shrink=130:130&_v=20230104105707,인텔 펜티엄 골드 G7400 (엘더레이크),135990원,4.9,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),2코어,4스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,3.7GHz,,2.5MB,6MB,64비트,46W,,"PCIe5.0, 4.0",20레인,128GB,"4800, 3200MHz",2,인텔 UHD 710,1350MHz,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,펜티엄 골드,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/026/620/img/13620026_1.jpg?shrink=130:130&_v=20210729095945,인텔 코어i9-11세대 11900K (로켓레이크S),656310원,4.7,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),8코어,16스레드,DDR4,내장그래픽:탑재,,2021 1분기,14nm,,3.5GHz,5.3GHz,,16MB,64비트,125W,,PCIe4.0,20레인,,3200MHz,2,인텔 UHD 750,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-11세대,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/140/936/img/75936140_1.jpg?shrink=130:130&_v=20250211141704,AMD 라이젠5-3세대 3500 (마티스),51910원,5.0,AMD(제조사 웹사이트 바로가기),2019년 11월,라이젠5-3세대,AMD(소켓AM4),6코어,6스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 4분기,7nm,,3.6GHz,4.1GHz,3MB,16MB,64비트,65W,,PCIe4.0,,,3200MHz,2,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/701/594/img/15594701_1.jpg?shrink=130:130&_v=20220111164048,인텔 코어i7-12세대 12700KF (엘더레이크),521740원,4.8,인텔(제조사 웹사이트 바로가기),2021년 11월,,인텔(소켓1700),P8+E4코어,16+4스레드,"DDR5, DDR4",내장그래픽:미탑재,,2021 4분기,10nm(인텔7),,3.6GHz,5.0GHz,12MB,25MB,64비트,125~190W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,,,○,,,정품,미포함,1960,22788,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-12세대,DMI4.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/956/594/img/15594956_1.jpg?shrink=130:130&_v=20220112163904,인텔 코어i9-12세대 12900KF (엘더레이크),796820원,4.8,인텔(제조사 웹사이트 바로가기),2021년 11월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:미탑재,,2021 4분기,10nm(인텔7),,3.2GHz,5.2GHz,14MB,30MB,64비트,125~241W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,,,○,,,정품,미포함,2044,27746,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-12세대,DMI4.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/593/646/img/11646593_1.jpg?shrink=130:130&_v=20200716171817,인텔 코어i7-10세대 10700F (코멧레이크S),512400원,4.8,인텔(제조사 웹사이트 바로가기),2020년 06월,,인텔(소켓1200),8코어,16스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,2.9GHz,4.8GHz,,16MB,64비트,65W,,PCIe3.0,16레인,128GB,2933MHz,2,,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-10세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/701/026/img/11026701_1.jpg?shrink=130:130&_v=20200429162003,AMD 라이젠9-3세대 3950X (마티스),357990원,N/A,AMD(제조사 웹사이트 바로가기),2019년 11월,라이젠9-3세대,AMD(소켓AM4),16코어,32스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 4분기,7nm,,3.5GHz,4.7GHz,8MB,64MB,64비트,105W,,PCIe4.0,16레인,,3200MHz,2,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/356/530/img/5530356_1.jpg?shrink=130:130&_v=20200707163045,인텔 코어i5-8세대 8400 (커피레이크),343200원,4.8,인텔 코어i5-8세대,2017년 10월,,인텔(소켓1151v2),6코어,6스레드,DDR4,내장그래픽:탑재,,2017 4분기,14nm,,2.80GHz,4.00GHz,,9MB,64비트,65W,,,16레인,64GB,2666MHz,2,인텔 UHD 630,"1,050MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-8세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/545/101/img/16101545_1.jpg?shrink=130:130&_v=20220725140834,인텔 코어i9-12세대 12900 (엘더레이크),618400원,4.9,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,2.4GHz,5.1GHz,14MB,30MB,64비트,65~202W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 770,1550MHz,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-12세대,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/969/122/img/12122969_1.jpg?shrink=130:130&_v=20220627154848,인텔 셀러론 G5905 (코멧레이크S),66000원,4.8,인텔(제조사 웹사이트 바로가기),2020년 08월,,인텔(소켓1200),2코어,2스레드,DDR4,내장그래픽:탑재,,2020 2분기,14nm,,3.5GHz,,,4MB,64비트,58W,,PCIe3.0,16레인,128GB,2666MHz,2,인텔 UHD 610,"1,050MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,셀러론,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/094/625/img/12625094_1.jpg?shrink=130:130&_v=20221004171841,AMD 라이젠3-3세대 3300X (마티스),270000원,4.8,AMD 라이젠3-3세대,2020년 05월,라이젠3-3세대,AMD(소켓AM4),4코어,8스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2020 2분기,7nm,,3.8GHz,4.3GHz,2MB,16MB,64비트,65W,,PCIe4.0,,,3200MHz,,,,○,,,멀티팩(정품),Wraith Stealth 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/816/570/img/17570816_1.jpg?shrink=130:130&_v=20220801100437,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),2599000원,N/A,AMD(제조사 웹사이트 바로가기),2022년 08월,라이젠 스레드리퍼 PRO,AMD(소켓sWRX8),24코어,48스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2022 1분기,7nm,,3.8GHz,4.5GHz,12MB,128MB,64비트,280W,,PCIe4.0,128레인,2TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/897/619/img/13619897_1.jpg?shrink=130:130&_v=20210317000025,인텔 코어i5-11세대 11500 (로켓레이크S),346100원,4.8,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),6코어,12스레드,DDR4,내장그래픽:탑재,,2021 1분기,14nm,,2.7GHz,4.6GHz,,12MB,64비트,65W,,PCIe4.0,20레인,,3200MHz,2,인텔 UHD 750,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-11세대,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/101/620/img/13620101_1.jpg?shrink=130:130&_v=20210714095925,인텔 펜티엄 골드 G6405 (코멧레이크S 리프레시),126550원,4.9,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),2코어,4스레드,DDR4,내장그래픽:탑재,,2021 1분기,14nm,,4.1GHz,,,4MB,,58W,,PCIe3.0,,,2666MHz,2,인텔 UHD 610,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,펜티엄 골드,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/290/876/img/11876290_1.jpg?shrink=130:130&_v=20230109163518,AMD 라이젠3 PRO 4350G (르누아르),194000원,4.8,AMD(제조사 웹사이트 바로가기),2020년 07월,라이젠3 PRO,AMD(소켓AM4),4코어,8스레드,DDR4,내장그래픽:탑재,3세대(Zen2),2020 3분기,7nm,,3.8GHz,4.0GHz,2MB,4MB,64비트,65W,,PCIe3.0,,,3200MHz,2,AMD 라데온 그래픽 6,"1,700MHz",○,,,멀티팩(정품),Wraith Stealth 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/581/101/img/16101581_1.jpg?shrink=130:130&_v=20220725140513,인텔 코어i9-12세대 12900F (엘더레이크),682890원,4.9,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:미탑재,,2022 1분기,10nm(인텔7),,2.4GHz,5.1GHz,14MB,30MB,64비트,65~202W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-12세대,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/425/929/img/6929425_1.jpg?shrink=130:130&_v=20191219171204,인텔 코어X-시리즈 i9-9940X (스카이레이크),947660원,5.0,인텔(제조사 웹사이트 바로가기),2018년 12월,,인텔(소켓2066),14코어,28스레드,DDR4,내장그래픽:미탑재,,2018 4분기,14nm,,3.3GHz,4.5GHz,,19.25MB,64비트,165W,,,68레인,128GB,2666MHz,4,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어X-시리즈),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/342/614/img/18614342_1.jpg?shrink=130:130&_v=20221228135925,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),3658480원,N/A,AMD(제조사 웹사이트 바로가기),2021년 03월,라이젠 스레드리퍼 PRO,AMD(소켓sWRX8),32코어,64스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2021 1분기,7nm,,3.5GHz,4.2GHz,16MB,128MB,64비트,280W,,PCIe4.0,128레인,2TB,3200MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/065/072/img/10072065_1.jpg?shrink=130:130&_v=20200429110133,인텔 코어X-시리즈 i9-10900X (캐스케이드레이크),1288160원,4.7,인텔(제조사 웹사이트 바로가기),2019년 12월,,인텔(소켓2066),10코어,20스레드,DDR4,내장그래픽:미탑재,,2019 4분기,14nm,,3.7GHz,4.5GHz,,19.25MB,,165W,,PCIe3.0,48레인,256GB,2933MHz,4,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어X-시리즈,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/767/559/img/7559767_1.jpg?shrink=130:130&_v=20200429104729,인텔 코어i9-9세대 9900KF (커피레이크-R),539000원,4.7,인텔(제조사 웹사이트 바로가기),2019년 03월,,인텔(소켓1151v2),8코어,16스레드,DDR4,내장그래픽:미탑재,,2019 1분기,14nm,,3.6GHz,5.0GHz,,16MB,64비트,95W,,,16레인,128GB,2666MHz,2,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i9-9세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/864/200/img/12200864_1.jpg?shrink=130:130&_v=20200928154923,AMD 라이젠3-3세대 3100 (마티스),57570원,N/A,AMD 라이젠3-3세대,2020년 05월,라이젠3-3세대,AMD(소켓AM4),4코어,8스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2020 2분기,7nm,,3.6GHz,3.9GHz,2MB,16MB,64비트,65W,,PCIe4.0,,,3200MHz,,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/101/929/img/4929101_1.jpg?shrink=130:130&_v=20240401132608,AMD 라이젠7-1세대 1800X (서밋 릿지),659550원,4.6,AMD 라이젠7-1세대,2017년 02월,라이젠7-1세대,AMD(소켓AM4),옥타(8) 코어,16스레드,DDR4,내장그래픽:미탑재,1세대(Zen),,14nm,,3.6GHz,4.0GHz,4MB,16MB,64비트,95W,,,16레인,,,,,,,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/365/276/img/15276365_1.jpg?shrink=130:130&_v=20210917091352,AMD 라이젠7 PRO 4750G (르누아르),267690원,N/A,AMD(제조사 웹사이트 바로가기),2020년 07월,라이젠7 PRO,AMD(소켓AM4),8코어,16스레드,DDR4,내장그래픽:탑재,3세대(Zen2),2020 3분기,7nm,,3.6GHz,4.4GHz,4MB,8MB,64비트,65W,,PCIe3.0,,,3200MHz,2,AMD 라데온 그래픽 8,"2,100MHz",○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/740/035/img/11035740_1.jpg?shrink=130:130&_v=20200429162145,AMD 라이젠 스레드리퍼 2990WX (콜팩스),1169400원,N/A,AMD 라이젠 스레드리퍼,2018년 08월,라이젠 스레드리퍼,AMD(소켓TR4),32코어,64스레드,DDR4,내장그래픽:미탑재,2세대(Zen+),2018 3분기,12nm,,3.0GHz,4.2GHz,16MB,64MB,64비트,250W,,,64레인,,2933MHz,,,,,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/511/132/img/5132511_1.jpg?shrink=130:130&_v=20170510172326,인텔 제온 E3-1275V6 (카비레이크),736000원,N/A,인텔 제온,2017년 05월,,인텔(소켓1151),4코어,8스레드,"DDR4, DDR3L",내장그래픽:탑재,,,,,3.8GHz,4.2GHz,,8MB,64비트,73W,,,16레인,,,,인텔 HD P630,,,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),DMI3.0 8 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/689/565/img/5565689_1.jpg?shrink=130:130&_v=20200515132310,AMD 라이젠3-1세대 1300X (서밋 릿지),31620원,N/A,AMD 라이젠3-1세대,2017년 10월,라이젠3-1세대,AMD(소켓AM4),4코어,4스레드,DDR4,내장그래픽:미탑재,1세대(Zen),,,,3.5GHz,3.7GHz,2MB,8MB,64비트,65W,,,16레인,,,,,,,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/169/224/img/35224169_1.jpg?shrink=130:130&_v=20240219173611,인텔 제온 w5-3435X (사파이어 래피드),2528990원,N/A,인텔(제조사 웹사이트 바로가기),2024년 02월,,인텔(소켓4677),16코어,32스레드,DDR5 ECC,,,2023 1분기,10nm,,3.1GHz,4.7GHz,,45MB,,,,PCIe5.0,112레인,4TB,4800MHz,8,,,○,,,벌크,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,4세대 제온,DMI4.0 8 GT/s,270-324W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/728/565/img/5565728_1.jpg?shrink=130:130&_v=20191120163036,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),441880원,N/A,AMD 라이젠 스레드리퍼,2017년 10월,라이젠 스레드리퍼,AMD(소켓TR4),16코어,32스레드,DDR4,내장그래픽:미탑재,1세대(Zen),,14nm,,3.4GHz,4.0GHz,,32MB,64비트,180W,,,64레인,,,,,,,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/921/338/img/12338921_1.jpg?shrink=130:130&_v=20200928155257,AMD 라이젠7-3세대 3800XT (마티스),711990원,N/A,AMD(제조사 웹사이트 바로가기),2020년 07월,라이젠7-3세대,AMD(소켓AM4),8코어,16스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2020 3분기,7nm,,3.9GHz,4.7GHz,4MB,32MB,64비트,105W,,PCIe4.0,16레인,,3200MHz,2,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/356/035/img/11035356_1.jpg?shrink=130:130&_v=20200429162207,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),1432190원,N/A,AMD(제조사 웹사이트 바로가기),2019년 11월,라이젠 스레드리퍼,AMD(소켓sTRX4),24코어,48스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 4분기,7nm,,3.8GHz,4.5GHz,12MB,128MB,64비트,280W,,PCIe4.0,,,3200MHz,4,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
