url,Name,Price,Rating,제조회사,등록년월,사용 장치,제품 분류,메모리 규격,메모리 용량,동작클럭(대역폭),램타이밍,동작전압,램개수,온다이ECC,,히트싱크,높이,적합성평가인증,안전확인인증,두께,LED 라이트,XMP3.0,EXPO,방열판 색상,LED색상,AURA SYNC,MYSTIC LIGHT,RGB FUSION,CORSAIR iCUE,POLYCHROME,XPG RGB,온도센서,클럭드라이버,XMP,RGB SYNC,ECC,REG,유통회사,RAZER CHROMA,TT RGB PLUS,T-FORCE BLITZ,G.SKILL Lighting
//img.danawa.com/prod_img/500000/301/037/img/81037301_1.jpg?shrink=130:130&_v=20250415160449,ADATA DDR5-6000 CL36 LANCER BLADE RGB 화이트 패키지 서린,139000원,N/A,ADATA(제조사 웹사이트 바로가기),2025년 04월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL36,1.35V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.86mm,○,○,○,화이트,RGB,○,○,○,,○,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/311/055/img/74055311_1.jpg?shrink=130:130&_v=20250121153237,ADATA DDR5-7200 CL34 LANCER RGB ROG 패키지 서린,261890원,N/A,ADATA(제조사 웹사이트 바로가기),2025년 01월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7200MHz (PC5-57600),CL34-46-46,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,,○,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/803/101/img/46101803_1.jpg?shrink=130:130&_v=20240430164827,G.SKILL DDR5-6400 CL32 ZETA R5 NEO ECC/REG 패키지,1590000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 04월,서버용,DDR5,RDIMM,192GB,6400MHz (PC5-51200),CL32-39-39-102,1.40V,4개,○,,미포함,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,○,,,,○,,,,,,
//img.danawa.com/prod_img/500000/647/538/img/68538647_1.jpg?shrink=130:130&_v=20241010170322,TeamGroup T-Force DDR5-7200 CL34 XTREEM 핑크 패키지 서린,320000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-42-42-84,1.40V,2개,○,,방열판,48.8mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.2mm,,○,,핑크,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/404/443/img/16443404_1.jpg?shrink=130:130&_v=20221214090033,TeamGroup T-Force DDR5-6400 CL40 Delta RGB 화이트 패키지 서린,159000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2022년 02월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL40-40-40-84,1.35V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/799/940/img/27940799_1.jpg?shrink=130:130&_v=20241031131620,ADATA DDR5-5600 CL46 코잇,106900원,3.3,ADATA(제조사 웹사이트 바로가기),2023년 09월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),CL46-45-45,1.10V,1개,○,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/698/116/img/11116698_1.jpg?shrink=130:130&_v=20230622140423,PATRIOT DDR4-3200 CL16 VIPER STEEL,86090원,5.0,PATRIOT(제조사 웹사이트 바로가기),2020년 04월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL16-20-20-40,1.35V,1개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,실버/그레이,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/804/419/img/18419804_1.jpg?shrink=130:130&_v=20221205091222,G.SKILL DDR5-7800 CL36 TRIDENT Z5 RGB J 실버 패키지,268990원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7800MHz (PC5-62400),CL36-46-46-125,1.45V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/568/913/img/72913568_1.jpg?shrink=130:130&_v=20241216134432,G.SKILL DDR5-6000 CL36 FLARE X5 J 화이트 패키지,278990원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 12월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL36-36-36-96,1.35V,2개,○,,방열판,33mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,화이트,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/714/022/img/40022714_1.jpg?shrink=130:130&_v=20240311184358,G.SKILL DDR5-5200 CL36 FLARE X5 J 패키지,260930원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 03월,데스크탑용,DDR5,DIMM(UDIMM),64GB,5200MHz (PC5-41600),CL36-36-36-83,1.25V,2개,○,,방열판,33mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/086/551/img/40551086_1.jpg?shrink=130:130&_v=20240311152342,G.SKILL DDR5-5600 CL40 RIPJAWS S5 J 블랙 패키지,439000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 03월,데스크탑용,DDR5,DIMM(UDIMM),96GB,5600MHz (PC5-44800),CL40-40-40-89,1.25V,2개,○,,방열판,33mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/912/545/img/4545912_1.jpg?shrink=130:130&_v=20200821135239,타무즈 노트북 DDR3-1333 CL9,11320원,4.8,타무즈,2016년 10월,노트북용,DDR3,SO-DIMM,4GB,1333MHz (PC3-10600),CL9,1.50V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/013/276/img/49276013_1.jpg?shrink=130:130&_v=20240423093807,ESSENCORE KLEVV DDR5-8200 CL38 CRAS V RGB 패키지 서린,575000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2024년 04월,데스크탑용,DDR5,DIMM(UDIMM),48GB,8200MHz (PC5-65600),CL38-49-49-131,1.45V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/287/547/img/20547287_1.jpg?shrink=130:130&_v=20240430165249,TeamGroup T-Force DDR5-8000 CL38 Delta RGB 화이트 패키지,390000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,8000MHz (PC5-64000),CL38-48-48-84,1.45V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/212/547/img/20547212_1.jpg?shrink=130:130&_v=20231222095115,TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 화이트 패키지 서린,315000원,4.0,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-42-42-84,1.40V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,,화이트,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/797/875/img/16875797_1.jpg?shrink=130:130&_v=20220613150814,G.SKILL DDR5-5600 CL30 RIPJAWS S5 J 화이트 패키지,319800원,N/A,G.SKILL(제조사 웹사이트 바로가기),2022년 04월,데스크탑용,DDR5,DIMM(UDIMM),64GB,5600MHz (PC5-44800),CL30-36-36-89,1.25V,2개,○,,방열판,33mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,화이트,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/455/876/img/12876455_1.jpg?shrink=130:130&_v=20201218155957,TeamGroup T-Force DDR4-3200 CL16-20-20 Delta RGB 패키지 서린,121790원,5.0,TeamGroup(제조사 웹사이트 바로가기),2020년 12월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL16-20-20-40,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,,○,○,,
//img.danawa.com/prod_img/500000/728/019/img/20019728_1.jpg?shrink=130:130&_v=20230503170625,G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB J 실버 패키지,519000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2023년 05월,데스크탑용,DDR5,DIMM(UDIMM),96GB,6400MHz (PC5-51200),CL32-39-39-102,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,실버,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/022/567/img/19567022_1.jpg?shrink=130:130&_v=20230330160127,TeamGroup T-CREATE DDR5-6000 CL38 EXPERT 패키지 서린,158000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2023년 03월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL38-38-38-78,1.25V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,○,블랙,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/119/380/img/11380119_1.jpg?shrink=130:130&_v=20200821131607,TeamGroup T-Force DDR4-3600 CL18 Delta RGB 패키지 서린,239980원,4.9,TeamGroup(제조사 웹사이트 바로가기),2020년 05월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL18-22-22-42,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,,○,○,○,
//img.danawa.com/prod_img/500000/056/351/img/30351056_1.jpg?shrink=130:130&_v=20231207095113,PATRIOT DDR5-6400 CL32 VIPER VENOM RGB 패키지,150330원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-40-40-84,1.40V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/770/272/img/16272770_1.jpg?shrink=130:130&_v=20220125142257,G.SKILL DDR5-6400 CL32 TRIDENT Z5 J 패키지,190000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 01월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-39-39-102,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/689/101/img/46101689_1.jpg?shrink=130:130&_v=20240430164642,G.SKILL DDR5-6400 CL32 ZETA R5 ECC/REG 패키지,2390000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 04월,서버용,DDR5,RDIMM,64GB,6400MHz (PC5-51200),CL32-39-39-102,1.40V,4개,○,,미포함,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,,,,,,,,,○,,,,○,,,,,,
//img.danawa.com/prod_img/500000/769/499/img/30499769_1.jpg?shrink=130:130&_v=20231213095920,PATRIOT DDR5-5600 CL38 VIPER Elite 5 RGB,129650원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5600MHz (PC5-44800),CL38-48-48-78,1.35V,1개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6mm,○,○,○,화이트,RGB,○,○,○,,○,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/150/341/img/30341150_1.jpg?shrink=130:130&_v=20231206173106,PATRIOT DDR5-5200 CL36 VIPER VENOM 패키지,74090원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5200MHz (PC5-41600),CL36-36-36-68,1.20V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,○,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/061/932/img/17932061_1.jpg?shrink=130:130&_v=20221005102855,G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO J 패키지,158990원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL36-36-36-96,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/239/245/img/13245239_1.jpg?shrink=130:130&_v=20220916123628,CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL WHITE 패키지,231000원,4.9,CORSAIR(제조사 웹사이트 바로가기),2021년 01월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3600MHz (PC4-28800),CL18-22-22-42,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,화이트,RGB,○,○,○,○,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/036/151/img/13151036_1.jpg?shrink=130:130&_v=20220110143446,GeIL DDR4-3200 CL22 ORION RGB Gray,29800원,4.8,GeIL(제조사 웹사이트 바로가기),2021년 01월,데스크탑용,DDR4,DIMM(UDIMM),8GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/512/365/img/46365512_1.jpg?shrink=130:130&_v=20241031154856,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,334630원,N/A,ADATA(제조사 웹사이트 바로가기),2024년 04월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30,1.35V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.86mm,○,○,○,블랙,RGB,○,○,○,,○,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/947/272/img/16272947_1.jpg?shrink=130:130&_v=20220125142904,G.SKILL DDR5-6400 CL32 TRIDENT Z5 J 실버 패키지,189990원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 01월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-39-39-102,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,실버/그레이,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/152/637/img/62637152_1.jpg?shrink=130:130&_v=20240808154129,KingBank DDR5-6800 CL34 패키지,161900원,N/A,KingBank(제조사 웹사이트 바로가기),2024년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6800MHz (PC5-54400),CL34-45-45-115,1.40V,2개,,,방열판,41.8mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/402/341/img/30341402_1.jpg?shrink=130:130&_v=20231206172819,PATRIOT DDR5-6200 CL40 VIPER VENOM 패키지,135980원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6200MHz (PC5-49600),CL40-40-40-76,1.35V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,○,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/244/247/img/12247244_1.jpg?shrink=130:130&_v=20200910153724,G.SKILL 노트북 DDR4-3200 CL22 RIPJAWS,84980원,5.0,G.SKILL(제조사 웹사이트 바로가기),2020년 09월,노트북용,DDR4,SO-DIMM,8GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/504/341/img/30341504_1.jpg?shrink=130:130&_v=20231206174024,PATRIOT DDR5-7000 CL32 VIPER VENOM 패키지,164980원,3.0,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7000MHz (PC5-56000),CL32-48-48-96,1.45V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/605/036/img/18036605_1.jpg?shrink=130:130&_v=20221019081153,G.SKILL DDR5-6800 CL34 TRIDENT Z5 RGB J 실버 패키지,219000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6800MHz (PC5-54400),CL34-45-45-108,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/281/001/img/17001281_1.jpg?shrink=130:130&_v=20220509133516,G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB J 실버 패키지,364000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 05월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30-40-40-96,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/338/245/img/13245338_1.jpg?shrink=130:130&_v=20210521113037,CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL BLACK 패키지,837500원,N/A,CORSAIR(제조사 웹사이트 바로가기),2021년 01월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3600MHz (PC4-28800),CL18-22-22-42,1.35V,4개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,○,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/211/788/img/68788211_1.jpg?shrink=130:130&_v=20241021172519,ADATA DDR5-6400 CL32 LANCER BLADE RGB 화이트 패키지 서린,172990원,5.0,ADATA(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-39-39,1.40V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.86mm,○,○,○,화이트,RGB,○,○,○,,○,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/384/847/img/67847384_1.jpg?shrink=130:130&_v=20241004162258,G.SKILL DDR5-6400 CL30 TRIDENT Z5 ROYAL NEO 골드,273990원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 09월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL30-39-39-102,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,○,골드,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/061/541/img/51541061_1.jpg?shrink=130:130&_v=20240502104057,G.SKILL DDR5-6000 CL32 TRIDENT Z5 RGB J 화이트 패키지,192000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 05월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL32-38-38-96,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/367/589/img/4589367_1.jpg?shrink=130:130&_v=20200821132145,G.SKILL DDR4-3200 CL16 TRIDENT ZKW 패키지,94990원,4.8,G.SKILL,2016년 10월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL16-18-18-38,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,블랙,,,,,,,,,,○,,,,서린씨앤아이,,,,
//img.danawa.com/prod_img/500000/927/350/img/30350927_1.jpg?shrink=130:130&_v=20231207094505,PATRIOT DDR5-5600 CL36 VIPER VENOM RGB 패키지,143440원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5600MHz (PC5-44800),CL36-36-36-68,1.25V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,○,블랙,RGB,○,○,○,,○,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/725/170/img/22170725_1.jpg?shrink=130:130&_v=20241016110703,GeIL DDR5-6000 CL38 ORION V RGB 패키지,144990원,5.0,GeIL(제조사 웹사이트 바로가기),2023년 07월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL38-44-44-84,1.35V,2개,○,,방열판,38mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,○,그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/550/666/img/58666550_1.jpg?shrink=130:130&_v=20240628165457,G.SKILL DDR5-7200 CL34 TRIDENT Z5 ROYAL 실버 패키지,259000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-45-45-115,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
