url,Name,Price,Rating,제조회사,등록년월,제품 분류,디스크 크기,디스크 용량,인터페이스,회전수,버퍼 용량,전송 속도,기록방식,디스크 수,두께,작업부하량,소음(유휴/탐색),2년,,적합성평가인증,안전확인인증,헬륨충전,RV센서,사용보증,5년,데이터 복구 3년,S.M.A.R.T 지원,3년,SED,DSA,저전력,1년,ISE,데이터 복구 2년
//img.danawa.com/prod_img/500000/120/449/img/18449120_1.jpg?shrink=130:130&_v=20221208092846,Seagate IronWolf Pro 패키지 7200/256M ST20000NT001,3396000원,N/A,Seagate,2022년 12월,HDD (NAS용),8.9cm(3.5인치),20TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,285MB/s,CMR(PMR),,26.11mm,550 TB/Y,28/30dB,,,R-R-STX-STL020인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,250만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/805/508/img/10508805_1.jpg?shrink=130:130&_v=20210817163911,Western Digital WD RED 5400/256M,445000원,4.8,Western Digital WD,2020년 02월,HDD (NAS용),8.9cm(3.5인치),10TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,215MB/s,CMR(PMR),,26.1mm,180 TB/Y,34/38dB,,,MSIP-REM-HGJ-US7SAL100인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,○,,,
//img.danawa.com/prod_img/500000/681/449/img/18449681_1.jpg?shrink=130:130&_v=20221208095929,Seagate IronWolf Pro 패키지 7200/256M ST14000NT001,2373000원,N/A,Seagate,2022년 12월,HDD (NAS용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,270MB/s,CMR(PMR),,26.11mm,550 TB/Y,28/30dB,,,R-R-STX-STL014인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,250만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/859/950/img/9950859_1.jpg?shrink=130:130&_v=20211019133809,Seagate IronWolf Pro 패키지 7200/256M ST12000NE0008,1900000원,5.0,Seagate,2019년 11월,HDD (NAS용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,250MB/s,CMR(PMR),,26.11mm,300 TB/Y,18/28dB,,,R-RM-STX-STL006인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,○,,,,,,,,,○
//img.danawa.com/prod_img/500000/555/726/img/17726555_1.jpg?shrink=130:130&_v=20220825145145,Seagate IronWolf Pro 패키지 7200/256M ST2000NE001,796000원,N/A,Seagate,2017년 12월,HDD (NAS용),8.9cm(3.5인치),2TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,220MB/s,CMR(PMR),,26.11mm,300 TB/Y,28/30dB,,,MSIP-REM-STX-STR010인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,120만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/615/854/img/4854615_1.jpg?shrink=130:130&_v=20211019135023,HGST Deskstar NAS 패키지 7200/128M HDN726040ALE614,540000원,4.7,HGST,2017년 01월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,202MB/s,,,26.1mm,,,,,MSIP-REM-HGJ-US7SAK600인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,100만시간,,,○,○,○,○,,,○,
//img.danawa.com/prod_img/500000/633/054/img/17054633_1.jpg?shrink=130:130&_v=20220516144719,Seagate IronWolf Pro 패키지 7200/256M ST14000NE0008,2373000원,N/A,Seagate,2022년 05월,HDD (NAS용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,255MB/s,CMR(PMR),플래터 8장,26.11mm,300 TB/Y,28/32dB,,,R-R-STX-STL014인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/949/053/img/17053949_1.jpg?shrink=130:130&_v=20220516142642,Seagate IronWolf Pro 패키지 7200/256M ST18000NE000,2637000원,N/A,Seagate,2022년 05월,HDD (NAS용),8.9cm(3.5인치),18TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,260MB/s,CMR(PMR),,26.11mm,300 TB/Y,28/32dB,,,R-R-STX-STL020인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/878/693/img/12693878_1.jpg?shrink=130:130&_v=20210219184440,Western Digital WD RED Plus 5400/64M,175000원,N/A,Western Digital(제조사 웹사이트 바로가기),2020년 11월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,400RPM",메모리 64MB,150MB/s,CMR(PMR),,26.1mm,180 TB/Y,25/28dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/210/297/img/7297210_1.jpg?shrink=130:130&_v=20200528110755,Western Digital Ultrastar DC HC510 7200/256M,557000원,5.0,Western Digital(제조사 웹사이트 바로가기),2019년 02월,HDD (기업용),8.9cm(3.5인치),10TB,SATA3(6Gb/s),"7,200RPM",메모리 256MB,249MB/s,확인요망(PMR),플래터 8장,26.1mm,,20/36dB,,,MSIP-REM-HGJ-US7SAL100인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/814/016/img/15016814_1.jpg?shrink=130:130&_v=20220421101522,Western Digital WD RED Plus 7200/256M,505000원,5.0,Western Digital(제조사 웹사이트 바로가기),2021년 08월,HDD (NAS용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,196MB/s,CMR(PMR),,26.1mm,180 TB/Y,20/29dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/805/950/img/9950805_1.jpg?shrink=130:130&_v=20211019133809,Seagate IronWolf 패키지 7200/256M ST12000VN0007,1702000원,N/A,Seagate,2019년 11월,HDD (NAS용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,250MB/s,CMR(PMR),,26.11mm,180 TB/Y,28/32dB,,,KCC-REM-STX-STL004인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,100만시간,,,,○,,,,,,○
//img.danawa.com/prod_img/500000/868/950/img/9950868_1.jpg?shrink=130:130&_v=20211019133809,Seagate Exos X16 패키지 7200/256M ST14000NM001G,2287000원,N/A,Seagate(제조사 웹사이트 바로가기),2019년 11월,HDD (기업용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,261MB/s,CMR(PMR),플래터 9장,26.1mm,550 TB/Y,30/34dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,250만시간,○,,,,,,,,,
//img.danawa.com/prod_img/500000/465/054/img/17054465_1.jpg?shrink=130:130&_v=20220516144113,Seagate IronWolf Pro 패키지 7200/256M ST16000NE000,2836000원,N/A,Seagate,2022년 05월,HDD (NAS용),8.9cm(3.5인치),16TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,255MB/s,CMR(PMR),플래터 9장,26.11mm,300 TB/Y,28/32dB,,,R-R-STX-STL008인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/712/616/img/10616712_1.jpg?shrink=130:130&_v=20240620140944,Western Digital Ultrastar DC HC510 박스 패키지 7200/256M HUH721008ALE600,422000원,4.6,Western Digital(제조사 웹사이트 바로가기),2020년 02월,HDD (기업용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,215MB/s,확인요망(PMR),플래터 8장,26.1mm,,20/36dB,,,MSIP-REM-HGJ-US7SAL100인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/781/053/img/17053781_1.jpg?shrink=130:130&_v=20220916132609,Seagate IronWolf Pro 패키지 7200/256M ST4000NE001,942000원,N/A,Seagate,2022년 05월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,220MB/s,CMR(PMR),플래터 3장,26.11mm,300 TB/Y,27/28dB,,,R-R-STX-STL010인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,120만시간,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/077/639/img/5639077_1.jpg?shrink=130:130&_v=20200528101943,Seagate IronWolf 7200/128M/해외구매,297990원,N/A,Seagate,2017년 11월,HDD (NAS용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,,CMR(PMR),,26mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/894/734/img/18734894_1.jpg?shrink=130:130&_v=20240529192916,Seagate IronWolf 패키지 5900/64M ST4000VN008,625000원,N/A,Seagate,2023년 01월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,900RPM",메모리 64MB,180MB/s,CMR(PMR),플래터 3장,26.1mm,180 TB/Y,23/25dB,,,MSIP-REM-STX-SKR001인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,100만시간,,○,,○,,,,,,
//img.danawa.com/prod_img/500000/320/227/img/2227320_1.jpg?shrink=130:130&_v=20200528164759,Seagate NAS HDD 5900/64M,327750원,4.7,Seagate,2013년 09월,HDD (NAS용),8.9cm(3.5인치),3TB,SATA3(6Gb/s),"5,900RPM",메모리 64MB,,CMR(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/835/950/img/9950835_1.jpg?shrink=130:130&_v=20220516140333,Seagate IronWolf Pro 패키지 7200/256M ST8000NE001,1714000원,N/A,Seagate,2019년 11월,HDD (NAS용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,214MB/s,CMR(PMR),플래터 5장,26mm,300 TB/Y,30/34dB,,,R-R-STX-STL010인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,120만시간,○,,○,,,,,,,○
//img.danawa.com/prod_img/500000/737/212/img/13212737_1.jpg?shrink=130:130&_v=20210122163915,Seagate Exos X12 7200/256M,476000원,N/A,Seagate,2021년 01월,HDD (기업용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,261MB/s,CMR(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/850/950/img/9950850_1.jpg?shrink=130:130&_v=20211019133809,Seagate IronWolf Pro 패키지 7200/256M ST10000NE0008,1917000원,N/A,Seagate,2019년 11월,HDD (NAS용),8.9cm(3.5인치),10TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,214MB/s,CMR(PMR),,26.1mm,300 TB/Y,18/28dB,,,R-RM-STX-STL006인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,○,,,,,,,,,○
//img.danawa.com/prod_img/500000/556/950/img/9950556_1.jpg?shrink=130:130&_v=20221226182156,Seagate IronWolf 패키지 5900/64M ST2000VN004,522000원,N/A,Seagate,2019년 11월,HDD (NAS용),8.9cm(3.5인치),2TB,SATA3 (6Gb/s),"5,900RPM",메모리 64MB,180MB/s,CMR(PMR),플래터 2장,26.1mm,180 TB/Y,19/21dB,,,KCC-REM-STX-Video35HDD인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/018/202/img/5202018_1.jpg?shrink=130:130&_v=20200528154257,도시바 MG05 Enterprise 7200/128M,412920원,N/A,도시바,2017년 06월,HDD (기업용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,230MB/s,확인요망(PMR),,26.1mm,550 TB/Y,,,,MSIP-REM-TSD-MG05ACA800E인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,○,,,,,,,,,
//img.danawa.com/prod_img/500000/847/449/img/4449847_1.jpg?shrink=130:130&_v=20200528132255,HGST Ultrastar 7K2 7200/128M,159000원,4.6,HGST,2016년 09월,HDD (기업용),8.9cm(3.5인치),1TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,,CMR(PMR),,26mm,,,,,MSIP-REM-WDT-0032인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,200만시간,○,,,,,,,,,
//img.danawa.com/prod_img/500000/400/940/img/940400_1.jpg?shrink=130:130&_v=20200528100051,Western Digital WD Caviar Blue SATA2/7200/16M/리퍼비시,39710원,5.0,Western Digital WD,2009년 09월,HDD (리퍼비시),8.9cm(3.5인치),500GB,SATA2(3Gb/s),"7,200RPM",16MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/371/324/img/2324371_1.jpg?shrink=130:130&_v=20200528130229,HGST Deskstar 7K1000.C SATA2/7200/16M/리퍼비시,46000원,5.0,HGST,2013년 11월,HDD (리퍼비시),8.9cm(3.5인치),500GB,SATA2(3Gb/s),"7,200RPM",메모리 16MB,,,,,,,,,HTB-DS7SAC100(B)인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/961/351/img/3351961_1.jpg?shrink=130:130&_v=20220209155241,HGST Travelstar 5K750 SATA2/5400/8M/해외구매,46000원,N/A,HGST,2015년 08월,HDD (노트북용),6.4cm(2.5인치),600GB,SATA2(3Gb/s),"5,400RPM",메모리 8MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/236/021/img/15021236_1.jpg?shrink=130:130&_v=20210818101132,Western Digital Ultrastar DC HC530 7200/512M/해외구매,279780원,N/A,Western Digital,2019년 01월,HDD (기업용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,267MB/s,CMR(PMR),플래터 8장,26.1mm,,20/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,,,○,○,,,
//img.danawa.com/prod_img/500000/082/792/img/76792082_1.jpg?shrink=130:130&_v=20250224143452,Western Digital Ultrastar DC HC550 박스 패키지 7200/512M WUH721814ALE6L4,3920000원,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 02월,HDD (기업용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,262MB/s,CMR(PMR),,26.1mm,550 TB/Y,20/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,○,,○,○,,,
//img.danawa.com/prod_img/500000/602/925/img/2925602_1.jpg?shrink=130:130&_v=20240805110241,Western Digital WD Purple 64M/해외구매,210370원,N/A,Western Digital WD,2014년 10월,HDD (CCTV용),8.9cm(3.5인치),6TB,SATA3(6Gb/s),,메모리 64MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/055/537/img/5537055_1.jpg?shrink=130:130&_v=20200528093625,Seagate BarraCuda 7200/64M/해외구매,72800원,5.0,Seagate,2017년 10월,HDD (PC용),8.9cm(3.5인치),2TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,210MB/s,TGMR,,,55 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/334/125/img/3125334_1.jpg?shrink=130:130&_v=20200528112851,도시바 DT01 7200/64M/해외구매,74890원,4.6,도시바,2012년 09월,HDD (PC용),8.9cm(3.5인치),3TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,CMR(PMR),,,,,,,KCC-REM-TSD-DT01ACA100인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/970/935/img/2935970_1.jpg?shrink=130:130&_v=20210312140311,Seagate BarraCuda 7200/64M/리퍼비시,22000원,4.8,Seagate,2013년 04월,HDD (리퍼비시),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/580/618/img/19618580_1.jpg?shrink=130:130&_v=20230404103807,Western Digital WD RED Plus 5400/256M/해외구매,204140원,4.8,Western Digital(제조사 웹사이트 바로가기),2023년 04월,HDD (NAS용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,180MB/s,CMR(PMR),,26.1mm,180 TB/Y,23/27dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/816/276/img/20276816_1.jpg?shrink=130:130&_v=20250204163608,Western Digital Ultrastar DC HC550 7200/512M/해외구매,508820원,4.3,Western Digital(제조사 웹사이트 바로가기),2023년 05월,HDD (기업용),8.9cm(3.5인치),18TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,269MB/s,CMR(PMR),플래터 8장,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,,,○,,,,
//img.danawa.com/prod_img/500000/236/565/img/62565236_1.jpg?shrink=130:130&_v=20240805111934,Western Digital WD Purple 5640/256M,365000원,5.0,Western Digital WD,2024년 08월,HDD (CCTV용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"5,640RPM",메모리 256MB,215MB/s,CMR(PMR),,26.1mm,180 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/486/441/img/20441486_1.jpg?shrink=130:130&_v=20240828185039,Synology Plus Series 5400/256M,377000원,5.0,Synology(제조사 웹사이트 바로가기),2023년 06월,HDD (NAS용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,202MB/s,CMR(PMR),,26.1mm,180 TB/Y,25/27dB,,,R-R-Syn-HAT3300-8T인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,○,,,,,,
//img.danawa.com/prod_img/500000/542/687/img/15687542_1.jpg?shrink=130:130&_v=20250328113929,도시바 X300 Refresh 7200/256M,316500원,4.9,도시바(제조사 웹사이트 바로가기),2021년 11월,HDD (PC용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,CMR(PMR),,26.1mm,,31dB,○,,MSIP-REM-TSD-MG08ADA800E인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,60만시간,,,,,,○,,,,
//img.danawa.com/prod_img/500000/502/137/img/7137502_1.jpg?shrink=130:130&_v=20200528134410,Sebap Amigos 5400/64M/리퍼비시,99000원,4.6,Sebap,2019년 01월,HDD (리퍼비시),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,400RPM",메모리 64MB,140MB/s,확인요망(PMR),,26.1mm,,,,,R-R-BdC-SM1400RS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/532/788/img/77788532_1.jpg?shrink=130:130&_v=20250317155913,Western Digital Ultrastar DC HC590 7200/512M,1098990원,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 03월,HDD (기업용),8.9cm(3.5인치),26TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,302MB/s,CMR(PMR),,,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/853/533/img/7533853_1.jpg?shrink=130:130&_v=20200528093624,Seagate BarraCuda 7200/256M/해외구매,89590원,4.6,Seagate,2018년 10월,HDD (PC용),8.9cm(3.5인치),2TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,220MB/s,SMR(PMR),플래터 1장,20.2mm,55 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/873/226/img/13226873_1.jpg?shrink=130:130&_v=20210126094846,Seagate IronWolf 5400/256M/해외구매,186690원,N/A,Seagate,2020년 05월,HDD (NAS용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,190MB/s,CMR(PMR),,26.11mm,180 TB/Y,26/27dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/850/674/img/20674850_1.jpg?shrink=130:130&_v=20230626090050,Sebap BUSCAR CCTV 5400/64M/리퍼비시,127990원,5.0,Sebap,2023년 06월,HDD (리퍼비시),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"5,400RPM",메모리 64MB,175MB/s,확인요망(PMR),,,,,,,R-R-BdC-SM1600RS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/752/138/img/66138752_1.jpg?shrink=130:130&_v=20240912160757,Western Digital WD Purple 5400/64M/해외구매,116300원,N/A,Western Digital WD,2024년 09월,HDD (CCTV용),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"5,400RPM",메모리 64MB,180MB/s,CMR(PMR),,26.1mm,180 TB/Y,21/26dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,○,,,
//img.danawa.com/prod_img/500000/195/638/img/27638195_1.jpg?shrink=130:130&_v=20230817185104,HGST Ultrastar 7K6000 7200/128M/리퍼비시,95000원,N/A,HGST,2023년 08월,HDD (리퍼비시),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,,,,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/676/426/img/13426676_1.jpg?shrink=130:130&_v=20210831171220,Western Digital WD RED Plus 5400/128M/해외구매,192900원,5.0,Western Digital(제조사 웹사이트 바로가기),2021년 02월,HDD (NAS용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,400RPM",메모리 128MB,175MB/s,CMR(PMR),,26.1mm,180 TB/Y,23/27dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,○,,,,,,,
//img.danawa.com/prod_img/500000/869/578/img/67578869_1.jpg?shrink=130:130&_v=20241031161454,Synology Plus Series 5400/256M/해외구매,228690원,N/A,Synology(제조사 웹사이트 바로가기),2024년 09월,HDD (NAS용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"5,400RPM",메모리 256MB,202MB/s,CMR(PMR),,26.1mm,180 TB/Y,26/28dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/033/081/img/3081033_1.jpg?shrink=130:130&_v=20200609112335,도시바 DT01 7200/32M/리퍼비시,45000원,4.7,도시바,2012년 06월,HDD (리퍼비시),8.9cm(3.5인치),500GB,SATA3(6Gb/s),"7,200RPM",메모리 32MB,,CMR(PMR),,,,,,,KCC-REM-TSD-DT01ACA100인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
